425588 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
425674 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425675 write(8, "LOG_START_wsgi ,TS=1715882230.35"..., 38) = 38
425674 write(1, "#*# REQ_SEND\n", 13)   = 13
425675 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425674 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425675 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425675 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425675 write(8, "PID = \n425129\n", 14) = 14
425674 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425677 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
425675 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425677 write(8, "LOG_START_wsgi ,TS=1715882230.35"..., 38) = 38
425673 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425675 write(8, "TID = \n425675\n", 14) = 14
425679 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
425677 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425679 write(8, "LOG_START_wsgi ,TS=1715882230.35"..., 38) = 38
425673 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425677 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425673 write(1, "*#* RES_REC\n", 12)    = 12
425675 write(3, "INFO:werkzeug:TID = \n425675\n", 28) = 28
425675 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425677 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425674 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425673 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425677 write(8, "PID = \n425129\n", 14) = 14
425679 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425674 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425679 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425674 write(1, "*#* RES_REC\n", 12)    = 12
425675 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425674 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425673 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425675 write(8, "LOG_STOP_wsgi, TS=1715882230.350"..., 37) = 37
425677 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425677 write(8, "TID = \n425677\n", 14) = 14
425679 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425679 write(8, "PID = \n425129\n", 14) = 14
425674 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425675 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425675 write(1, "#*# REQ_SEND\n", 13)   = 13
425673 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425675 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425673 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425677 write(3, "INFO:werkzeug:TID = \n425677\n", 28) = 28
425677 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425679 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425679 write(8, "TID = \n425679\n", 14) = 14
425674 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425674 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425673 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425675 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
425677 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425677 write(8, "LOG_STOP_wsgi, TS=1715882230.353"..., 37) = 37
425679 write(3, "INFO:werkzeug:TID = \n425679\n", 28) = 28
425679 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425674 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
425677 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425677 write(1, "#*# REQ_SEND\n", 13)   = 13
425679 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425677 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425679 write(8, "LOG_STOP_wsgi, TS=1715882230.355"..., 37) = 37
425677 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425679 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425679 write(1, "#*# REQ_SEND\n", 13)   = 13
425675 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425679 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425675 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425675 write(1, "*#* RES_REC\n", 12)    = 12
425675 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425679 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425675 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425675 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425675 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425677 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425675 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425677 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425677 write(1, "*#* RES_REC\n", 12 <unfinished ...>
425677 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425677 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425677 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425677 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425677 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425679 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425679 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425679 write(1, "*#* RES_REC\n", 12)    = 12
425679 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425679 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425679 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425679 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425679 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425712 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
425712 write(8, "LOG_START_wsgi ,TS=1715882231.35"..., 37) = 37
425712 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425712 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425712 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425712 write(8, "PID = \n425129\n", 14) = 14
425712 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425712 write(8, "TID = \n425712\n", 14) = 14
425712 write(3, "INFO:werkzeug:TID = \n425712\n", 28) = 28
425712 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425712 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425712 write(8, "LOG_STOP_wsgi, TS=1715882231.353"..., 36) = 36
425712 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425712 write(1, "#*# REQ_SEND\n", 13)   = 13
425712 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425712 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425712 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425712 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425712 write(1, "*#* RES_REC\n", 12)    = 12
425712 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425712 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425712 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425712 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425712 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425715 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
425715 write(8, "LOG_START_wsgi ,TS=1715882231.36"..., 37) = 37
425715 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425715 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425715 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425715 write(8, "PID = \n425129\n", 14) = 14
425715 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425715 write(8, "TID = \n425715\n", 14) = 14
425715 write(3, "INFO:werkzeug:TID = \n425715\n", 28) = 28
425715 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425715 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425715 write(8, "LOG_STOP_wsgi, TS=1715882231.368"..., 36) = 36
425715 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425715 write(1, "#*# REQ_SEND\n", 13)   = 13
425715 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425715 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425715 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425715 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425715 write(1, "*#* RES_REC\n", 12)    = 12
425715 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425715 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425715 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425715 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425715 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425720 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
425720 write(8, "LOG_START_wsgi ,TS=1715882231.38"..., 37) = 37
425720 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425720 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425720 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425720 write(8, "PID = \n425129\n", 14) = 14
425720 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425720 write(8, "TID = \n425720\n", 14) = 14
425720 write(3, "INFO:werkzeug:TID = \n425720\n", 28) = 28
425720 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425720 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425720 write(8, "LOG_STOP_wsgi, TS=1715882231.385"..., 36) = 36
425720 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425720 write(1, "#*# REQ_SEND\n", 13)   = 13
425720 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425720 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425720 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425720 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425720 write(1, "*#* RES_REC\n", 12)    = 12
425720 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425720 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425720 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425720 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425720 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425724 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
425724 write(8, "LOG_START_wsgi ,TS=1715882231.39"..., 37) = 37
425725 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
425724 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425724 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425724 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
425725 write(8, "LOG_START_wsgi ,TS=1715882231.39"..., 38 <unfinished ...>
425725 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425724 write(8, "PID = \n425129\n", 14) = 14
425724 write(3, "INFO:werkzeug:PID = \n425129\n", 28 <unfinished ...>
425725 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
425725 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425724 write(8, "TID = \n425724\n", 14) = 14
425724 write(3, "INFO:werkzeug:TID = \n425724\n", 28 <unfinished ...>
425725 write(8, "PID = \n425129\n", 14 <unfinished ...>
425725 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425724 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425724 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
425725 write(8, "TID = \n425725\n", 14 <unfinished ...>
425725 write(3, "INFO:werkzeug:TID = \n425725\n", 28) = 28
425724 write(8, "LOG_STOP_wsgi, TS=1715882231.392"..., 36) = 36
425724 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50 <unfinished ...>
425725 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
425724 write(1, "#*# REQ_SEND\n", 13)   = 13
425725 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425724 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425725 write(8, "LOG_STOP_wsgi, TS=1715882231.393"..., 37) = 37
425725 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425725 write(1, "#*# REQ_SEND\n", 13)   = 13
425724 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425725 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425725 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
425724 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425724 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425724 write(1, "*#* RES_REC\n", 12)    = 12
425724 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425724 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425724 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425724 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425725 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425724 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425725 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425725 write(1, "*#* RES_REC\n", 12)    = 12
425725 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425725 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425725 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425725 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425725 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425731 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
425731 write(8, "LOG_START_wsgi ,TS=1715882231.41"..., 38) = 38
425731 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425731 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425731 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425731 write(8, "PID = \n425129\n", 14) = 14
425731 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425731 write(8, "TID = \n425731\n", 14) = 14
425731 write(3, "INFO:werkzeug:TID = \n425731\n", 28) = 28
425731 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425731 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425731 write(8, "LOG_STOP_wsgi, TS=1715882231.410"..., 37) = 37
425731 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425731 write(1, "#*# REQ_SEND\n", 13)   = 13
425731 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425731 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425731 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425731 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425731 write(1, "*#* RES_REC\n", 12)    = 12
425731 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425731 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425731 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425731 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425731 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425733 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
425733 write(8, "LOG_START_wsgi ,TS=1715882231.42"..., 38) = 38
425733 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425733 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425733 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425733 write(8, "PID = \n425129\n", 14) = 14
425733 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425733 write(8, "TID = \n425733\n", 14) = 14
425733 write(3, "INFO:werkzeug:TID = \n425733\n", 28) = 28
425733 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425733 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425733 write(8, "LOG_STOP_wsgi, TS=1715882231.424"..., 37) = 37
425733 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425733 write(1, "#*# REQ_SEND\n", 13)   = 13
425733 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425733 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
425734 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460 <unfinished ...>
425734 write(8, "LOG_START_wsgi ,TS=1715882231.42"..., 37) = 37
425734 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425734 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425734 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425734 write(8, "PID = \n425129\n", 14) = 14
425734 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425734 write(8, "TID = \n425734\n", 14) = 14
425734 write(3, "INFO:werkzeug:TID = \n425734\n", 28) = 28
425734 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425734 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425734 write(8, "LOG_STOP_wsgi, TS=1715882231.426"..., 36) = 36
425734 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425734 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
425734 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425736 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
425736 write(8, "LOG_START_wsgi ,TS=1715882231.42"..., 38) = 38
425734 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425733 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425736 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425733 write(2, "{\"message\": \"Response <Response "..., 216 <unfinished ...>
425736 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425733 write(1, "*#* RES_REC\n", 12 <unfinished ...>
425736 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425733 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425733 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31 <unfinished ...>
425736 write(8, "PID = \n425129\n", 14 <unfinished ...>
425736 write(3, "INFO:werkzeug:PID = \n425129\n", 28 <unfinished ...>
425736 write(8, "TID = \n425736\n", 14) = 14
425733 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425738 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
425733 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425736 write(3, "INFO:werkzeug:TID = \n425736\n", 28) = 28
425738 write(8, "LOG_START_wsgi ,TS=1715882231.43"..., 37) = 37
425734 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425736 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425734 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425733 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
425734 write(1, "*#* RES_REC\n", 12 <unfinished ...>
425734 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425738 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425736 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425738 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425734 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425736 write(8, "LOG_STOP_wsgi, TS=1715882231.429"..., 37) = 37
425738 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425738 write(8, "PID = \n425129\n", 14) = 14
425736 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425736 write(1, "#*# REQ_SEND\n", 13)   = 13
425734 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425734 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425736 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425738 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425738 write(8, "TID = \n425738\n", 14) = 14
425734 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425736 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
425738 write(3, "INFO:werkzeug:TID = \n425738\n", 28) = 28
425738 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425738 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425738 write(8, "LOG_STOP_wsgi, TS=1715882231.433"..., 36) = 36
425738 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425738 write(1, "#*# REQ_SEND\n", 13)   = 13
425738 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425738 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
425736 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425736 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425736 write(1, "*#* RES_REC\n", 12)    = 12
425736 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425736 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425736 write(3, "INFO:jaeger_tracing:Reporting sp"..., 110) = 110
425736 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425736 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425738 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425738 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425738 write(1, "*#* RES_REC\n", 12)    = 12
425738 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425738 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425738 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425738 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425738 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425742 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
425742 write(8, "LOG_START_wsgi ,TS=1715882232.38"..., 38) = 38
425742 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425742 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425742 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425742 write(8, "PID = \n425129\n", 14) = 14
425742 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425742 write(8, "TID = \n425742\n", 14) = 14
425742 write(3, "INFO:werkzeug:TID = \n425742\n", 28) = 28
425742 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425742 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425742 write(8, "LOG_STOP_wsgi, TS=1715882232.386"..., 37) = 37
425742 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425742 write(1, "#*# REQ_SEND\n", 13)   = 13
425742 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425742 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
