425598 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499 <unfinished ...>
425729 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
425729 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425728 write(8, "TID = \n425728\n", 14) = 14
425728 write(3, "INFO:werkzeug:TID = \n425728\n", 28 <unfinished ...>
425729 write(8, "PID = \n425149\n", 14 <unfinished ...>
425729 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
425728 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
425728 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
425729 write(8, "TID = \n425729\n", 14 <unfinished ...>
425729 write(3, "INFO:werkzeug:TID = \n425729\n", 28) = 28
425728 write(8, "LOG_STOP_wsgi, TS=1715882231.398"..., 37) = 37
425728 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
425729 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
425729 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
425729 write(8, "LOG_STOP_wsgi, TS=1715882231.400"..., 37) = 37
425728 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425728 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425729 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425728 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425729 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425729 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425729 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425732 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425732 write(8, "LOG_START_wsgi ,TS=1715882231.41"..., 38) = 38
425732 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425732 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425732 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425732 write(8, "PID = \n425149\n", 14) = 14
425732 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425732 write(8, "TID = \n425732\n", 14) = 14
425732 write(3, "INFO:werkzeug:TID = \n425732\n", 28) = 28
425732 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425732 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425732 write(8, "LOG_STOP_wsgi, TS=1715882231.413"..., 37) = 37
425732 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425732 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425732 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425732 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425735 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
425735 write(8, "LOG_START_wsgi ,TS=1715882231.42"..., 37) = 37
425735 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425735 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425735 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425735 write(8, "PID = \n425149\n", 14) = 14
425735 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425735 write(8, "TID = \n425735\n", 14) = 14
425735 write(3, "INFO:werkzeug:TID = \n425735\n", 28) = 28
425735 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425735 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425735 write(8, "LOG_STOP_wsgi, TS=1715882231.427"..., 36) = 36
425735 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425735 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425735 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425735 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425737 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425737 write(8, "LOG_START_wsgi ,TS=1715882231.43"..., 38) = 38
425737 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425737 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425737 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425737 write(8, "PID = \n425149\n", 14) = 14
425737 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425737 write(8, "TID = \n425737\n", 14) = 14
425737 write(3, "INFO:werkzeug:TID = \n425737\n", 28) = 28
425737 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425737 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425737 write(8, "LOG_STOP_wsgi, TS=1715882231.432"..., 37) = 37
425737 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425737 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425737 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425737 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425739 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425739 write(8, "LOG_START_wsgi ,TS=1715882231.44"..., 38) = 38
425739 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425739 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425739 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425739 write(8, "PID = \n425149\n", 14) = 14
425739 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425739 write(8, "TID = \n425739\n", 14) = 14
425739 write(3, "INFO:werkzeug:TID = \n425739\n", 28) = 28
425739 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425739 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425739 write(8, "LOG_STOP_wsgi, TS=1715882231.440"..., 37) = 37
425739 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425739 write(3, "INFO:jaeger_tracing:Reporting sp"..., 110) = 110
425739 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425739 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425740 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499 <unfinished ...>
425740 write(8, "LOG_START_wsgi ,TS=1715882231.44"..., 37 <unfinished ...>
425740 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425740 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425740 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425740 write(8, "PID = \n425149\n", 14) = 14
425740 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
425740 write(8, "TID = \n425740\n", 14) = 14
425740 write(3, "INFO:werkzeug:TID = \n425740\n", 28) = 28
425740 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425740 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425740 write(8, "LOG_STOP_wsgi, TS=1715882231.443"..., 36) = 36
425740 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425740 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425740 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425740 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425743 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425743 write(8, "LOG_START_wsgi ,TS=1715882232.38"..., 38) = 38
425743 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425743 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425743 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425743 write(8, "PID = \n425149\n", 14) = 14
425743 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425743 write(8, "TID = \n425743\n", 14) = 14
425743 write(3, "INFO:werkzeug:TID = \n425743\n", 28) = 28
425743 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425743 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425743 write(8, "LOG_STOP_wsgi, TS=1715882232.389"..., 37) = 37
425743 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425743 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425743 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425743 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425746 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
425746 write(8, "LOG_START_wsgi ,TS=1715882232.41"..., 37) = 37
425746 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425746 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425746 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425746 write(8, "PID = \n425149\n", 14) = 14
425746 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425746 write(8, "TID = \n425746\n", 14) = 14
425746 write(3, "INFO:werkzeug:TID = \n425746\n", 28) = 28
425746 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425746 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425746 write(8, "LOG_STOP_wsgi, TS=1715882232.417"..., 36) = 36
425746 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425746 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425746 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425746 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425750 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425750 write(8, "LOG_START_wsgi ,TS=1715882232.43"..., 38) = 38
425750 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425750 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425750 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425750 write(8, "PID = \n425149\n", 14) = 14
425750 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425750 write(8, "TID = \n425750\n", 14) = 14
425750 write(3, "INFO:werkzeug:TID = \n425750\n", 28) = 28
425750 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425750 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425750 write(8, "LOG_STOP_wsgi, TS=1715882232.434"..., 37) = 37
425750 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425750 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425750 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425750 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425754 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425754 write(8, "LOG_START_wsgi ,TS=1715882232.44"..., 38) = 38
425754 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425754 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425754 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425754 write(8, "PID = \n425149\n", 14) = 14
425754 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425754 write(8, "TID = \n425754\n", 14) = 14
425754 write(3, "INFO:werkzeug:TID = \n425754\n", 28) = 28
425754 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425754 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425754 write(8, "LOG_STOP_wsgi, TS=1715882232.442"..., 37) = 37
425754 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425754 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425754 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425754 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425760 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425760 write(8, "LOG_START_wsgi ,TS=1715882232.47"..., 38) = 38
425760 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425760 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425760 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425760 write(8, "PID = \n425149\n", 14) = 14
425760 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425760 write(8, "TID = \n425760\n", 14) = 14
425760 write(3, "INFO:werkzeug:TID = \n425760\n", 28) = 28
425760 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425760 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425760 write(8, "LOG_STOP_wsgi, TS=1715882232.470"..., 37) = 37
425760 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425760 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425760 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425760 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425762 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425762 write(8, "LOG_START_wsgi ,TS=1715882232.47"..., 38) = 38
425762 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425762 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425762 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425762 write(8, "PID = \n425149\n", 14) = 14
425762 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425762 write(8, "TID = \n425762\n", 14) = 14
425762 write(3, "INFO:werkzeug:TID = \n425762\n", 28) = 28
425762 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425762 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425762 write(8, "LOG_STOP_wsgi, TS=1715882232.479"..., 37) = 37
425762 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425762 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425762 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425762 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425765 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425765 write(8, "LOG_START_wsgi ,TS=1715882232.49"..., 38) = 38
425765 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
425765 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425765 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425765 write(8, "PID = \n425149\n", 14) = 14
425765 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425765 write(8, "TID = \n425765\n", 14) = 14
425765 write(3, "INFO:werkzeug:TID = \n425765\n", 28) = 28
425765 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425767 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
425765 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
425767 write(8, "LOG_START_wsgi ,TS=1715882232.49"..., 38) = 38
425767 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425765 write(8, "LOG_STOP_wsgi, TS=1715882232.490"..., 37) = 37
425765 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
425767 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
425767 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
425767 write(8, "PID = \n425149\n", 14) = 14
425765 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425765 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425767 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425767 write(8, "TID = \n425767\n", 14) = 14
425765 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425767 write(3, "INFO:werkzeug:TID = \n425767\n", 28 <unfinished ...>
425767 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425767 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
425767 write(8, "LOG_STOP_wsgi, TS=1715882232.492"..., 37) = 37
425767 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425767 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425767 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425767 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425769 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425769 write(8, "LOG_START_wsgi ,TS=1715882232.49"..., 38) = 38
425769 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425769 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425769 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425769 write(8, "PID = \n425149\n", 14) = 14
425769 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425769 write(8, "TID = \n425769\n", 14) = 14
425769 write(3, "INFO:werkzeug:TID = \n425769\n", 28) = 28
425769 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425769 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425769 write(8, "LOG_STOP_wsgi, TS=1715882232.496"..., 37) = 37
425769 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425769 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425769 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425769 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425770 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
425770 write(8, "LOG_START_wsgi ,TS=1715882232.50"..., 37) = 37
425770 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
425770 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425770 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425770 write(8, "PID = \n425149\n", 14) = 14
425770 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425770 write(8, "TID = \n425770\n", 14) = 14
425770 write(3, "INFO:werkzeug:TID = \n425770\n", 28) = 28
425770 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425770 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425770 write(8, "LOG_STOP_wsgi, TS=1715882232.506"..., 36) = 36
425770 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
425770 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425770 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425770 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425780 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425780 write(8, "LOG_START_wsgi ,TS=1715882233.41"..., 38) = 38
425780 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425780 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425780 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425780 write(8, "PID = \n425149\n", 14) = 14
425780 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425780 write(8, "TID = \n425780\n", 14) = 14
425780 write(3, "INFO:werkzeug:TID = \n425780\n", 28) = 28
425780 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425780 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425780 write(8, "LOG_STOP_wsgi, TS=1715882233.415"..., 37) = 37
425780 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425780 write(3, "INFO:jaeger_tracing:Reporting sp"..., 110) = 110
425780 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425780 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425783 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425783 write(8, "LOG_START_wsgi ,TS=1715882233.44"..., 38) = 38
425783 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425783 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425783 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425783 write(8, "PID = \n425149\n", 14) = 14
425783 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425783 write(8, "TID = \n425783\n", 14) = 14
425783 write(3, "INFO:werkzeug:TID = \n425783\n", 28) = 28
425783 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425783 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425783 write(8, "LOG_STOP_wsgi, TS=1715882233.443"..., 37) = 37
425783 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425783 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425783 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425783 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425794 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
425794 write(8, "LOG_START_wsgi ,TS=1715882233.61"..., 38) = 38
425794 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425796 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425794 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425794 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
425796 write(8, "LOG_START_wsgi ,TS=1715882233.61"..., 38 <unfinished ...>
425796 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425794 write(8, "PID = \n425149\n", 14) = 14
425794 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
425796 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
425796 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425794 write(8, "TID = \n425794\n", 14) = 14
425794 write(3, "INFO:werkzeug:TID = \n425794\n", 28 <unfinished ...>
425796 write(8, "PID = \n425149\n", 14 <unfinished ...>
425796 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425794 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425794 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
425796 write(8, "TID = \n425796\n", 14 <unfinished ...>
425796 write(3, "INFO:werkzeug:TID = \n425796\n", 28) = 28
425794 write(8, "LOG_STOP_wsgi, TS=1715882233.613"..., 37) = 37
425794 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
425796 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
425796 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
425796 write(8, "LOG_STOP_wsgi, TS=1715882233.614"..., 37) = 37
425794 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425794 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425796 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425794 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425797 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
425797 write(8, "LOG_START_wsgi ,TS=1715882233.61"..., 38) = 38
425796 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425796 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
425797 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
425796 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
425797 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
425797 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
425797 write(8, "PID = \n425149\n", 14) = 14
425797 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
425797 write(8, "TID = \n425797\n", 14) = 14
425797 write(3, "INFO:werkzeug:TID = \n425797\n", 28 <unfinished ...>
425797 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425797 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425797 write(8, "LOG_STOP_wsgi, TS=1715882233.619"..., 37) = 37
425797 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425797 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425797 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
