359588 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359698 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359698 write(8, "PID = \n358904\n", 14) = 14
359698 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359698 write(8, "TID = \n359698\n", 14) = 14
359698 write(3, "INFO:werkzeug:TID = \n359698\n", 28) = 28
359698 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359698 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359698 write(8, "LOG_STOP_wsgi, TS=1715874620.450"..., 36) = 36
359698 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359698 write(16, "\26\3\1\1=\1\0\19\3\3\210\333d\274\331\33\17h\255H\366\367\375\200\302\243\251z\201Z\205"..., 322) = 322
359698 write(16, "\24\3\3\0\1\1\27\3\3\0\31\266\16\312\204v\242Wl&\2006\177\214\316012=\366\254\312"..., 110) = 110
359698 write(16, "\27\3\3\0\316\6\221\245\333s\3t\245\251|^B\347\222b\n\221OL\344\7\270\307\4n\304\353"..., 211) = 211
359698 write(16, "\27\3\3\0)j\273\323\6\265\334\247\27\27\7\24Hle\377\212x[g\37(+_\t}'\267"..., 46) = 46
359698 write(16, "\27\3\3\0&7\237|}\207%1\35D\316S\336\244\251\342Y\253\324\257\223U\346\310\21$v\n"..., 43) = 43
359698 write(16, "\27\3\3\0(\nYb\305\v\252*_o\210\26\303\31 \370\265\356\25\33`\364X\v\217\342=\26"..., 45) = 45
359698 write(16, "\27\3\3\0F\253\271\217\216/\371\263\3574\245\201F21\250`\212\202\32f&\315\307\226V\271="..., 75) = 75
359699 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
359699 write(8, "LOG_START_wsgi ,TS=1715874620.45"..., 37) = 37
359699 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359699 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359699 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359699 write(8, "PID = \n358904\n", 14) = 14
359700 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359699 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359701 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359700 write(8, "LOG_START_wsgi ,TS=1715874620.46"..., 38) = 38
359700 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359699 write(8, "TID = \n359699\n", 14) = 14
359699 write(3, "INFO:werkzeug:TID = \n359699\n", 28) = 28
359701 write(8, "LOG_START_wsgi ,TS=1715874620.46"..., 38) = 38
359702 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 498) = 498
359701 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359700 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359700 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359699 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359699 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359702 write(8, "LOG_START_wsgi ,TS=1715874620.46"..., 36) = 36
359701 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359700 write(8, "PID = \n358904\n", 14) = 14
359702 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
359701 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359699 write(8, "LOG_STOP_wsgi, TS=1715874620.459"..., 36) = 36
359700 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359702 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359699 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359701 write(8, "PID = \n358904\n", 14) = 14
359702 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359700 write(8, "TID = \n359700\n", 14) = 14
359701 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359700 write(3, "INFO:werkzeug:TID = \n359700\n", 28) = 28
359699 write(21, "\26\3\1\1=\1\0\19\3\3\337\252\3239^\5\200Z\236zp\371\30\226\230\267\t^\205n^"..., 322) = 322
359702 write(8, "PID = \n358904\n", 14) = 14
359701 write(8, "TID = \n359701\n", 14) = 14
359702 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359700 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359701 write(3, "INFO:werkzeug:TID = \n359701\n", 28) = 28
359702 write(8, "TID = \n359702\n", 14) = 14
359700 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
359701 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
359702 write(3, "INFO:werkzeug:TID = \n359702\n", 28 <unfinished ...>
359700 write(8, "LOG_STOP_wsgi, TS=1715874620.461"..., 37 <unfinished ...>
359699 write(21, "\24\3\3\0\1\1\27\3\3\0\31+Y\21QT\366\303\0\250+B`!\251\361\315\0\303\355\260\234"..., 110) = 110
359699 write(21, "\27\3\3\0\316>\332h\343;\20\330\2&(r(\304\275\237Q5\232\2153)\23_Nl\3\220"..., 211) = 211
359699 write(21, "\27\3\3\0)\341\357=\275\2}6\24\300\251d\357)k|\364\2446i\305W &-.\231P"..., 46) = 46
359701 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359702 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359699 write(21, "\27\3\3\0&\201a\277\317\fz\213\352|H\364\217MB\3061/1\204\301\372\307+\3359\355W"..., 43) = 43
359700 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
359699 write(21, "\27\3\3\0(h\356A\264\361#\304\231\23j\300\245\317\230\"\376\264\3704\336\357\204\23\316\307\270N"..., 45) = 45
359701 write(8, "LOG_STOP_wsgi, TS=1715874620.463"..., 37 <unfinished ...>
359699 write(21, "\27\3\3\0F\301\313\305\373W\10+X\312\221\331?\221\10';\232\237\355q\356\377\200\272\262z~"..., 75) = 75
359702 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
359702 write(8, "LOG_STOP_wsgi, TS=1715874620.465"..., 35) = 35
359701 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359700 write(22, "\26\3\1\1=\1\0\19\3\3\206.\4\325\300\316st\255\3\240\3127 \23,\241M\2!f"..., 322) = 322
359702 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
359701 write(23, "\26\3\1\1=\1\0\19\3\3Q\2608\252\366\t\364\373\343\305\321\273C\\\371pb\340Ww\v"..., 322) = 322
359700 write(22, "\24\3\3\0\1\1\27\3\3\0\31\354\\\261\240Gt\334\320\341\2048\2338)\267\266\312\345  \362"..., 110) = 110
359700 write(22, "\27\3\3\0\316\333\305\221\316\275OD\215\330\366\371&^<\236\323\270\20\rE|O+\5}\250]"..., 211) = 211
359700 write(22, "\27\3\3\0)c\21\377u\203B_\324j\17]\223L\340\266]\26\261\231iGx\273\304\36\275\202"..., 46) = 46
359700 write(22, "\27\3\3\0&\367\261`z\353p\313l\205\301\241K\313\356\301c\216\242\334Y\32\361\251+P\35\377"..., 43 <unfinished ...>
359700 write(22, "\27\3\3\0(=\34\246\36\t\365\345~\2\357\322M\255M\257D\246\34iA9\324\16vFZY"..., 45 <unfinished ...>
359700 write(22, "\27\3\3\0F\256\34\34\376\373\330#M\314\335hfHI\5\247c\272\242G.\n\322e\2\213@"..., 75 <unfinished ...>
359701 write(23, "\24\3\3\0\1\1\27\3\3\0\31#\34:\306\270\272\224.\302?\364\333 \247\252\277P\354\200\23w"..., 110) = 110
359701 write(23, "\27\3\3\0\316\347\3f3YkD\6\372\213]Q\10\2776\273\267\253\353\31\254j\310\331\32\273m"..., 211) = 211
359701 write(23, "\27\3\3\0)\tJT@\306\0\346\277\241\201\202\300B5\207\17#\244\317h\361\26f\251\267\344\22"..., 46) = 46
359701 write(23, "\27\3\3\0&h\r>>\363-\307\212\24367f6\261~\4\331\tA\221B\3\2266\n!\t"..., 43) = 43
359701 write(23, "\27\3\3\0(\211\276\254\25m\31#\327N\274H2\355\355\201\246>@$@\304O@#O\241\347"..., 45) = 45
359701 write(23, "\27\3\3\0F\276\353<\260R&S\270\240O\26yl=\35O\16\3438\245-|\256\334L\311\245"..., 75) = 75
359702 write(20, "\26\3\1\1=\1\0\19\3\0031n\253\4\236TTo:J\302\342\220=\205x\342P\0d\251"..., 322) = 322
359702 write(20, "\24\3\3\0\1\1\27\3\3\0\31\212\33K-6\24\24m{u,A\10\21L\203RP4h\261"..., 110) = 110
359702 write(20, "\27\3\3\0\316\vA\250B_\"<l\376lA\206\5W\332M\r\351jTd\4qqb\304\242"..., 211) = 211
359702 write(20, "\27\3\3\0)\273\234\200\264\247\5\262\25\237=W\v\10\323 \352>\350\306\313!\272\275\252\273\10\216"..., 46) = 46
359702 write(20, "\27\3\3\0&\37\205\345|\344\342{\224@\211\31\326\233*\311\35r\2017\220Um2\2227\315\372"..., 43) = 43
359702 write(20, "\27\3\3\0(uA\252J\326\v\221:\204\202+\246%\312)\334\\\321\340\236rd\5\33`\366l"..., 45) = 45
359702 write(20, "\27\3\3\0F\216M\346{{MgI\320\352\227)fS\255\31\246\366\232K0%F\366\301\1f"..., 75) = 75
359690 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359690 write(11, "\27\3\3\0\26W\2119\300\267\261\225!\357~\r\234\202\355|\271*\241k\23\310\253", 27) = 27
359690 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359690 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359694 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359694 write(14, "\27\3\3\0\26\371\333!\26\343\252\264\216\271w\340\3546]\2214\205\242\0`\33v", 27) = 27
359694 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359694 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359699 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359699 write(21, "\27\3\3\0\26\276X\257\350\10\3208\240\6\t\231\223I\316\7W\206\247\7\16\206\5", 27) = 27
359699 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359699 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359701 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359701 write(23, "\27\3\3\0\26~\351\246n\216,)\372\247\353\3533\23@\231\306\237\251\322\306\312E", 27) = 27
359702 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359702 write(20, "\27\3\3\0\26\fG\312S)V\362D)},)\361\20242AY\253\212\2417", 27) = 27
359701 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359701 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359702 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72 <unfinished ...>
359702 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86 <unfinished ...>
359700 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359700 write(22, "\27\3\3\0\26\3109ej\32\351t\233\366@a\336\320\336\334)o\245\36\224\326\254", 27) = 27
359700 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359700 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359698 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359698 write(16, "\27\3\3\0\26]+\342\261\366ml\347\224;\271\366\220h\307v(\7S\\8B", 27) = 27
359698 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359698 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359706 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359706 write(8, "LOG_START_wsgi ,TS=1715874621.43"..., 38) = 38
359706 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359706 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359706 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359706 write(8, "PID = \n358904\n", 14) = 14
359706 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359706 write(8, "TID = \n359706\n", 14) = 14
359706 write(3, "INFO:werkzeug:TID = \n359706\n", 28) = 28
359706 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359706 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359706 write(8, "LOG_STOP_wsgi, TS=1715874621.434"..., 37) = 37
359706 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359706 write(11, "\26\3\1\1=\1\0\19\3\3B\206\336\323\227g\212\2675\307\352\304\377\375j\16r\374\313\232\32"..., 322) = 322
359706 write(11, "\24\3\3\0\1\1\27\3\3\0\31\2w\33\335r\244T\376\375\5\275\363\321/\373 uA\351\302v"..., 110) = 110
359706 write(11, "\27\3\3\0\316^\215\r\332)\245$\235\263>\265\362\334\305\n\365\247\347\276\305\367\2\177\365\232I\35"..., 211) = 211
359706 write(11, "\27\3\3\0)i\250\3368w\271`\244Ll>\224\3061\274zt\335\2\324\216\237\330\324\326z\344"..., 46) = 46
359706 write(11, "\27\3\3\0&\315\367\307\35\7\331{\26\321kC\224\220!co\326\240\20\271C\276\250 W\3\t"..., 43) = 43
359706 write(11, "\27\3\3\0(\10\306\312f\335\0266\306\311l\10=\262*\215\240\260\346\201\302\320\265i\10\341)\262"..., 45) = 45
359706 write(11, "\27\3\3\0F\204@-H\221\344\2\344\34/\177\256\3058`g\27\246`\366\231s2\250!\360\375"..., 75) = 75
359708 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359708 write(8, "LOG_START_wsgi ,TS=1715874621.44"..., 38) = 38
359708 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359708 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359708 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359708 write(8, "PID = \n358904\n", 14) = 14
359708 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359708 write(8, "TID = \n359708\n", 14) = 14
359708 write(3, "INFO:werkzeug:TID = \n359708\n", 28) = 28
359708 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359708 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359708 write(8, "LOG_STOP_wsgi, TS=1715874621.443"..., 37) = 37
359708 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359708 write(13, "\26\3\1\1=\1\0\19\3\3\206<\"W\22\222g\345\207m\232\354i\354\337\271P\244)^\233"..., 322) = 322
359708 write(13, "\24\3\3\0\1\1\27\3\3\0\31\374\204\336=\252\354;U\370\365B_\241*\220RH\371\305\230\212"..., 110) = 110
359708 write(13, "\27\3\3\0\316\35\263\246A\312\377\364\265\241\313\302\370\321uE\200bM,\7k\331R;A\307\253"..., 211) = 211
359708 write(13, "\27\3\3\0)\31L5\313B\314\217\257\346\206\210\33X\2735bf\343\334\324:\363\2341\347.T"..., 46) = 46
359708 write(13, "\27\3\3\0&\33\352\375\372\223P\345\257\v\5\245\224;TQ\36D\233\256!\316\35\23G\177'}"..., 43) = 43
359708 write(13, "\27\3\3\0(\23\266\200\3\323fs\252@\320\345\345&x\360\362\377^\32\347\0270\225]8N\223"..., 45) = 45
359708 write(13, "\27\3\3\0F\334\rI\310\366\3130\323y\222\v\310\306\236@\323\265\331\35\253_@\302\311\224-\351"..., 75) = 75
359711 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359711 write(8, "LOG_START_wsgi ,TS=1715874621.53"..., 38) = 38
359711 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359711 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359711 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359711 write(8, "PID = \n358904\n", 14) = 14
359711 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359711 write(8, "TID = \n359711\n", 14) = 14
359711 write(3, "INFO:werkzeug:TID = \n359711\n", 28) = 28
359711 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359711 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359711 write(8, "LOG_STOP_wsgi, TS=1715874621.535"..., 37) = 37
359711 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359711 write(16, "\26\3\1\1=\1\0\19\3\3~\241C\255\217\215\206:i\226\23\254\274-8\210\270\271\374\243r"..., 322) = 322
359711 write(16, "\24\3\3\0\1\1\27\3\3\0\31\346\33\261aY\314\220r\353\214N\337o\313g\\4)\20\377\306"..., 110) = 110
359711 write(16, "\27\3\3\0\316\207c\306gq\t\26\3344\20ht\312u\321\352\340\276_\2415G\6~\374\22\326"..., 211) = 211
359711 write(16, "\27\3\3\0)&\251\260b&\365\201\310\247\255\30\216\34\303\273\353N\247<\310?)\247&\347+\\"..., 46) = 46
359711 write(16, "\27\3\3\0&\361\260O\1\26f\25\214\327!{y9\265\375\337a\316_\256\351\37\t\207\246E\345"..., 43) = 43
359711 write(16, "\27\3\3\0((\266d&U#\324\3\236xC\314\303\253\362\226\23\364q\30\324\360}^\325\207#"..., 45) = 45
359711 write(16, "\27\3\3\0Fd\377\220\0e#>\267\34\243\317\353\3\201o\n\352C_ ^@\22\255\r\16\237"..., 75) = 75
359708 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359708 write(13, "\27\3\3\0\26\231|\21\272\207\302\202j.Yq\266\257\222`C\353\205>d\372\"", 27) = 27
359708 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359708 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359706 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359706 write(11, "\27\3\3\0\26\212=\277pD\335\375\213\350P;\n:8\233\252\205-\303\215\0026", 27) = 27
359706 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359706 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359714 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359714 write(8, "LOG_START_wsgi ,TS=1715874622.32"..., 38) = 38
359714 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359714 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359714 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359714 write(8, "PID = \n358904\n", 14) = 14
359714 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359714 write(8, "TID = \n359714\n", 14) = 14
359714 write(3, "INFO:werkzeug:TID = \n359714\n", 28) = 28
359714 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359714 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359714 write(8, "LOG_STOP_wsgi, TS=1715874622.326"..., 37) = 37
359714 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359714 write(11, "\26\3\1\1=\1\0\19\3\3\243\2119\307\230\241\3\310\241\223B\276\33\\\234\233\323\273\332q\232"..., 322) = 322
359714 write(11, "\24\3\3\0\1\1\27\3\3\0\31.>\255\366\213\4j3\213\5\31GU\212'~\30\nCn\206"..., 110) = 110
359714 write(11, "\27\3\3\0\316r\272E6\325\372\352\241\200\370\f9\216\326\302(\35\210\n\3679.E5\271\352\203"..., 211) = 211
359714 write(11, "\27\3\3\0)K\316}\327\"\206}\233\24\267\307\334\37\276:P\37\305\36%\263\273\327$\322\303J"..., 46) = 46
359714 write(11, "\27\3\3\0&\360a\221\217\263\316<\201\373o\230\353H\250\17a\216\r\276\256\"\317<\215\220u\254"..., 43) = 43
359714 write(11, "\27\3\3\0(\325\220)\335!\313\305%\213\303F\307\254]\255L\242\332m\263\254GB\331U\4\36"..., 45) = 45
359714 write(11, "\27\3\3\0F\241\326\352\351\2136\333\245\2\6\267\273P\346\367\223 \373\36k\26041S\365\237\\"..., 75) = 75
359711 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359711 write(16, "\27\3\3\0\26\267\36\277\277\247\344\242\6mhqp/\344=\235\21aL\353h\224", 27) = 27
359711 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 72) = 72
359711 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
359719 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359719 write(8, "LOG_START_wsgi ,TS=1715874622.42"..., 38) = 38
359719 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359719 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359719 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359719 write(8, "PID = \n358904\n", 14) = 14
359719 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359719 write(8, "TID = \n359719\n", 14) = 14
359719 write(3, "INFO:werkzeug:TID = \n359719\n", 28) = 28
359719 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359719 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359719 write(8, "LOG_STOP_wsgi, TS=1715874622.425"..., 37) = 37
359719 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359719 write(14, "\26\3\1\1=\1\0\19\3\3\177O\360\203\30168\t\247(P5\232\311\32\32i\v*\224L"..., 322) = 322
359720 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
359720 write(8, "LOG_START_wsgi ,TS=1715874622.42"..., 37) = 37
359720 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359720 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359720 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359720 write(8, "PID = \n358904\n", 14) = 14
359720 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359720 write(8, "TID = \n359720\n", 14) = 14
359720 write(3, "INFO:werkzeug:TID = \n359720\n", 28) = 28
359720 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359720 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
359720 write(8, "LOG_STOP_wsgi, TS=1715874622.428"..., 36 <unfinished ...>
359720 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50 <unfinished ...>
359719 write(14, "\24\3\3\0\1\1\27\3\3\0\31]\242\360\320\272D7g\211\10F\3322?\233\312\356Z\303\347p"..., 110) = 110
359719 write(14, "\27\3\3\0\316\301\253\201\305!\2331\240/(|\230\224-\300AT\243\221\342zs\264\204m\21\271"..., 211) = 211
359719 write(14, "\27\3\3\0)\323C/\221\301\217#\263P\257J\312{P2\205\267F\376I\231\240\371\252\373o\352"..., 46) = 46
359719 write(14, "\27\3\3\0&c\271A\240`\370F_\223\363\237\201\224\324\263\372\357\2768w\310'j\315-\335\27"..., 43) = 43
359719 write(14, "\27\3\3\0(|\224\240\223\206\264\241v\236\260\6\214\322\270l\276\247]\352\324>\363\207zD\276A"..., 45) = 45
359719 write(14, "\27\3\3\0F\300\320\362Cr\220Xr\241\340\24\2\214C6H\202H\317\275z\375\235\4\10W,"..., 75) = 75
359720 write(15, "\26\3\1\1=\1\0\19\3\3I\205\347f\233z\230\30\351\27\265\332\310AZ\7T\375\275\302\5"..., 322) = 322
359720 write(15, "\24\3\3\0\1\1\27\3\3\0\0317\323F\310\5h\n\312\211\305\35\3\"\360\246wn\246u\32p"..., 110) = 110
359720 write(15, "\27\3\3\0\316\3174\270^p\375\246\17.Lp\364\31\343\234\207\345\204\361\326 \221+\361K\331\266"..., 211) = 211
359720 write(15, "\27\3\3\0)\240\217\260\214\345\"\3231D|;x\26zvk\277\217\220E<\310\227\221\261\223("..., 46) = 46
359720 write(15, "\27\3\3\0&\334\325\f\377e8\36i\3\226\344\356I\342\24\36\362\271\356UJ\367qfML6"..., 43) = 43
359720 write(15, "\27\3\3\0(W\372\16\r\344,\315\373\317\t\21\262!\356\352\255\261\266\250\350X\327\265\271\266\334\235"..., 45) = 45
359720 write(15, "\27\3\3\0F\225g\305B\5\256#2\312\t!\27Zp3\272t/\351#\343\1M\33\356U\225"..., 75) = 75
359729 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
359729 write(8, "LOG_START_wsgi ,TS=1715874622.52"..., 38) = 38
359729 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359729 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359729 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359729 write(8, "PID = \n358904\n", 14) = 14
359729 write(3, "INFO:werkzeug:PID = \n358904\n", 28) = 28
359729 write(8, "TID = \n359729\n", 14) = 14
359729 write(3, "INFO:werkzeug:TID = \n359729\n", 28) = 28
359729 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359729 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359729 write(8, "LOG_STOP_wsgi, TS=1715874622.523"..., 37) = 37
359729 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359729 write(17, "\26\3\1\1=\1\0\19\3\3\2\335\\p\16\364\224\203\233\355+7\357\270\331\7\17\10\325&\266"..., 322) = 322
359730 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
359730 write(8, "LOG_START_wsgi ,TS=1715874622.52"..., 37) = 37
359730 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359730 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
359730 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
359730 write(8, "PID = \n358904\n", 14) = 14
