394496 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
394617 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394617 write(8, "LOG_START_wsgi ,TS=1715880510.64"..., 38) = 38
394617 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394617 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394617 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394617 write(8, "PID = \n394037\n", 14) = 14
394617 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394617 write(8, "TID = \n394617\n", 14) = 14
394617 write(3, "INFO:werkzeug:TID = \n394617\n", 28) = 28
394617 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394617 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394617 write(8, "LOG_STOP_wsgi, TS=1715880510.642"..., 37) = 37
394617 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394617 write(1, "#*# REQ_SEND\n", 13)   = 13
394617 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394617 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394562 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394562 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394562 write(1, "*#* RES_REC\n", 12)    = 12
394562 write(8, "REC_DATA_SIZE=12294\n", 20) = 20
394562 write(3, "INFO:werkzeug:REC_DATA_SIZE=1229"..., 34) = 34
394562 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394562 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394562 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394566 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394566 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394566 write(1, "*#* RES_REC\n", 12)    = 12
394566 write(8, "REC_DATA_SIZE=12701\n", 20) = 20
394566 write(3, "INFO:werkzeug:REC_DATA_SIZE=1270"..., 34) = 34
394566 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
394566 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394566 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394567 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394567 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394567 write(1, "*#* RES_REC\n", 12)    = 12
394567 write(8, "REC_DATA_SIZE=11773\n", 20) = 20
394567 write(3, "INFO:werkzeug:REC_DATA_SIZE=1177"..., 34) = 34
394567 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394567 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394567 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394590 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394590 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394590 write(1, "*#* RES_REC\n", 12)    = 12
394590 write(8, "REC_DATA_SIZE=12485\n", 20) = 20
394590 write(3, "INFO:werkzeug:REC_DATA_SIZE=1248"..., 34) = 34
394590 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394590 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394590 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394603 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394603 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394603 write(1, "*#* RES_REC\n", 12)    = 12
394603 write(8, "REC_DATA_SIZE=12473\n", 20) = 20
394603 write(3, "INFO:werkzeug:REC_DATA_SIZE=1247"..., 34) = 34
394603 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
394603 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394603 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394589 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394589 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394589 write(1, "*#* RES_REC\n", 12)    = 12
394589 write(8, "REC_DATA_SIZE=11511\n", 20) = 20
394589 write(3, "INFO:werkzeug:REC_DATA_SIZE=1151"..., 34) = 34
394589 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394589 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394589 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394602 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394602 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394602 write(1, "*#* RES_REC\n", 12)    = 12
394602 write(8, "REC_DATA_SIZE=12191\n", 20) = 20
394602 write(3, "INFO:werkzeug:REC_DATA_SIZE=1219"..., 34) = 34
394602 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394602 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394602 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394585 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394585 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394585 write(1, "*#* RES_REC\n", 12)    = 12
394585 write(8, "REC_DATA_SIZE=12410\n", 20) = 20
394585 write(3, "INFO:werkzeug:REC_DATA_SIZE=1241"..., 34) = 34
394585 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394585 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394585 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394617 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394617 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394617 write(1, "*#* RES_REC\n", 12)    = 12
394617 write(8, "REC_DATA_SIZE=12545\n", 20) = 20
394617 write(3, "INFO:werkzeug:REC_DATA_SIZE=1254"..., 34) = 34
394617 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394617 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394617 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394614 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394614 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394614 write(1, "*#* RES_REC\n", 12)    = 12
394614 write(8, "REC_DATA_SIZE=12154\n", 20) = 20
394614 write(3, "INFO:werkzeug:REC_DATA_SIZE=1215"..., 34) = 34
394614 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394614 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394614 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394622 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394622 write(8, "LOG_START_wsgi ,TS=1715880512.35"..., 38) = 38
394622 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394622 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394622 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394622 write(8, "PID = \n394037\n", 14) = 14
394622 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394622 write(8, "TID = \n394622\n", 14) = 14
394622 write(3, "INFO:werkzeug:TID = \n394622\n", 28) = 28
394622 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394622 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394622 write(8, "LOG_STOP_wsgi, TS=1715880512.353"..., 37) = 37
394622 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394622 write(1, "#*# REQ_SEND\n", 13)   = 13
394622 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394622 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394625 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394625 write(8, "LOG_START_wsgi ,TS=1715880512.36"..., 38) = 38
394625 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394625 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394625 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394625 write(8, "PID = \n394037\n", 14) = 14
394625 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394625 write(8, "TID = \n394625\n", 14) = 14
394625 write(3, "INFO:werkzeug:TID = \n394625\n", 28) = 28
394625 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394625 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394625 write(8, "LOG_STOP_wsgi, TS=1715880512.367"..., 37) = 37
394625 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394625 write(1, "#*# REQ_SEND\n", 13)   = 13
394625 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394625 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394628 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394628 write(8, "LOG_START_wsgi ,TS=1715880512.37"..., 38) = 38
394628 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394628 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394628 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394628 write(8, "PID = \n394037\n", 14) = 14
394628 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394628 write(8, "TID = \n394628\n", 14) = 14
394628 write(3, "INFO:werkzeug:TID = \n394628\n", 28) = 28
394628 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394628 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394628 write(8, "LOG_STOP_wsgi, TS=1715880512.376"..., 37) = 37
394628 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394628 write(1, "#*# REQ_SEND\n", 13)   = 13
394628 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394628 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394631 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394631 write(8, "LOG_START_wsgi ,TS=1715880512.42"..., 38) = 38
394631 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394631 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394631 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394631 write(8, "PID = \n394037\n", 14) = 14
394631 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394631 write(8, "TID = \n394631\n", 14) = 14
394631 write(3, "INFO:werkzeug:TID = \n394631\n", 28) = 28
394631 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394631 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394631 write(8, "LOG_STOP_wsgi, TS=1715880512.420"..., 37) = 37
394631 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394631 write(1, "#*# REQ_SEND\n", 13)   = 13
394631 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394631 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394634 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394634 write(8, "LOG_START_wsgi ,TS=1715880512.43"..., 38) = 38
394634 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394634 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394634 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394634 write(8, "PID = \n394037\n", 14) = 14
394634 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394634 write(8, "TID = \n394634\n", 14) = 14
394634 write(3, "INFO:werkzeug:TID = \n394634\n", 28) = 28
394634 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394634 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394634 write(8, "LOG_STOP_wsgi, TS=1715880512.435"..., 37) = 37
394634 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394634 write(1, "#*# REQ_SEND\n", 13)   = 13
394634 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394634 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394637 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394637 write(8, "LOG_START_wsgi ,TS=1715880512.44"..., 38) = 38
394637 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394637 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394637 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394637 write(8, "PID = \n394037\n", 14) = 14
394637 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394637 write(8, "TID = \n394637\n", 14) = 14
394637 write(3, "INFO:werkzeug:TID = \n394637\n", 28) = 28
394637 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394637 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394637 write(8, "LOG_STOP_wsgi, TS=1715880512.443"..., 37) = 37
394637 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394637 write(1, "#*# REQ_SEND\n", 13)   = 13
394637 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394637 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394640 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394640 write(8, "LOG_START_wsgi ,TS=1715880512.50"..., 38) = 38
394640 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394640 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394640 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394640 write(8, "PID = \n394037\n", 14) = 14
394640 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394640 write(8, "TID = \n394640\n", 14) = 14
394640 write(3, "INFO:werkzeug:TID = \n394640\n", 28) = 28
394640 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394640 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394640 write(8, "LOG_STOP_wsgi, TS=1715880512.505"..., 37) = 37
394640 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394640 write(1, "#*# REQ_SEND\n", 13)   = 13
394640 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394640 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394643 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394643 write(8, "LOG_START_wsgi ,TS=1715880512.52"..., 38) = 38
394643 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394643 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394643 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394643 write(8, "PID = \n394037\n", 14) = 14
394643 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394643 write(8, "TID = \n394643\n", 14) = 14
394643 write(3, "INFO:werkzeug:TID = \n394643\n", 28) = 28
394643 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394643 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394643 write(8, "LOG_STOP_wsgi, TS=1715880512.521"..., 37) = 37
394643 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394643 write(1, "#*# REQ_SEND\n", 13)   = 13
394643 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394643 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394646 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394646 write(8, "LOG_START_wsgi ,TS=1715880512.56"..., 38) = 38
394646 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394646 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394646 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394646 write(8, "PID = \n394037\n", 14) = 14
394646 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394646 write(8, "TID = \n394646\n", 14) = 14
394646 write(3, "INFO:werkzeug:TID = \n394646\n", 28) = 28
394646 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394646 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394646 write(8, "LOG_STOP_wsgi, TS=1715880512.564"..., 37) = 37
394646 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394646 write(1, "#*# REQ_SEND\n", 13)   = 13
394646 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394646 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394649 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
394649 write(8, "LOG_START_wsgi ,TS=1715880512.57"..., 37) = 37
394649 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
394649 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394649 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394649 write(8, "PID = \n394037\n", 14) = 14
394649 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394649 write(8, "TID = \n394649\n", 14) = 14
394649 write(3, "INFO:werkzeug:TID = \n394649\n", 28) = 28
394649 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394649 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394649 write(8, "LOG_STOP_wsgi, TS=1715880512.576"..., 36) = 36
394649 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
394649 write(1, "#*# REQ_SEND\n", 13)   = 13
394649 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
394649 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394622 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394625 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394622 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394622 write(1, "*#* RES_REC\n", 12)    = 12
394625 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394622 write(8, "REC_DATA_SIZE=12833\n", 20) = 20
394625 write(1, "*#* RES_REC\n", 12 <unfinished ...>
394622 write(3, "INFO:werkzeug:REC_DATA_SIZE=1283"..., 34 <unfinished ...>
394625 write(8, "REC_DATA_SIZE=12544\n", 20) = 20
394625 write(3, "INFO:werkzeug:REC_DATA_SIZE=1254"..., 34) = 34
394622 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394622 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394625 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394625 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394622 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394625 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
394628 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394628 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394628 write(1, "*#* RES_REC\n", 12)    = 12
394628 write(8, "REC_DATA_SIZE=12141\n", 20) = 20
394628 write(3, "INFO:werkzeug:REC_DATA_SIZE=1214"..., 34) = 34
394628 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394628 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394628 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394631 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394631 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394631 write(1, "*#* RES_REC\n", 12)    = 12
394631 write(8, "REC_DATA_SIZE=12088\n", 20) = 20
394631 write(3, "INFO:werkzeug:REC_DATA_SIZE=1208"..., 34) = 34
394631 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394631 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394631 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394634 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394634 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394634 write(1, "*#* RES_REC\n", 12)    = 12
394634 write(8, "REC_DATA_SIZE=12815\n", 20) = 20
394634 write(3, "INFO:werkzeug:REC_DATA_SIZE=1281"..., 34) = 34
394634 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394634 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394634 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394637 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394637 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394637 write(1, "*#* RES_REC\n", 12)    = 12
394637 write(8, "REC_DATA_SIZE=11469\n", 20) = 20
394637 write(3, "INFO:werkzeug:REC_DATA_SIZE=1146"..., 34) = 34
394637 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394637 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394637 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394640 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394640 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394640 write(1, "*#* RES_REC\n", 12)    = 12
394640 write(8, "REC_DATA_SIZE=11722\n", 20) = 20
394640 write(3, "INFO:werkzeug:REC_DATA_SIZE=1172"..., 34) = 34
394640 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394640 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394640 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394643 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394643 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394643 write(1, "*#* RES_REC\n", 12)    = 12
394643 write(8, "REC_DATA_SIZE=11695\n", 20) = 20
394643 write(3, "INFO:werkzeug:REC_DATA_SIZE=1169"..., 34) = 34
394643 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394643 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394643 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394646 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394646 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394646 write(1, "*#* RES_REC\n", 12)    = 12
394646 write(8, "REC_DATA_SIZE=12466\n", 20) = 20
394646 write(3, "INFO:werkzeug:REC_DATA_SIZE=1246"..., 34) = 34
394646 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394646 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394646 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394649 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
394649 write(2, "{\"message\": \"Response <Response "..., 216) = 216
394649 write(1, "*#* RES_REC\n", 12)    = 12
394649 write(8, "REC_DATA_SIZE=12622\n", 20) = 20
394649 write(3, "INFO:werkzeug:REC_DATA_SIZE=1262"..., 34) = 34
394649 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
394649 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
394649 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
394661 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
394661 write(8, "LOG_START_wsgi ,TS=1715880514.27"..., 38) = 38
394661 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394661 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
394661 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
394661 write(8, "PID = \n394037\n", 14) = 14
394661 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
394661 write(8, "TID = \n394661\n", 14) = 14
394661 write(3, "INFO:werkzeug:TID = \n394661\n", 28) = 28
394661 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
