394486 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
394616 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
394616 write(8, "LOG_START_wsgi ,TS=1715880510.63"..., 37) = 37
394616 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
394616 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394616 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394616 write(8, "PID = \n394017\n", 14) = 14
394616 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394616 write(8, "TID = \n394616\n", 14) = 14
394616 write(3, "INFO:werkzeug:TID = \n394616\n", 28) = 28
394616 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394616 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394616 write(8, "LOG_STOP_wsgi, TS=1715880510.631"..., 36) = 36
394616 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
394616 write(1, "#*# REQ_SEND\n", 13)   = 13
394616 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394616 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394561 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394561 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394561 write(1, "*#* RES_REC\n", 12)    = 12
394561 write(8, "REC_DATA_SIZE=12294\n", 20) = 20
394561 write(3, "INFO:werkzeug:REC_DATA_SIZE=1229"..., 34) = 34
394561 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394561 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394561 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394565 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394565 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394565 write(1, "*#* RES_REC\n", 12)    = 12
394565 write(8, "REC_DATA_SIZE=12701\n", 20) = 20
394565 write(3, "INFO:werkzeug:REC_DATA_SIZE=1270"..., 34) = 34
394565 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
394565 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394565 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394564 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394564 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394564 write(1, "*#* RES_REC\n", 12)    = 12
394564 write(8, "REC_DATA_SIZE=11773\n", 20) = 20
394564 write(3, "INFO:werkzeug:REC_DATA_SIZE=1177"..., 34) = 34
394564 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394564 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394564 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394588 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394588 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394588 write(1, "*#* RES_REC\n", 12)    = 12
394588 write(8, "REC_DATA_SIZE=12485\n", 20) = 20
394588 write(3, "INFO:werkzeug:REC_DATA_SIZE=1248"..., 34) = 34
394588 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394588 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394588 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394601 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394601 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394601 write(1, "*#* RES_REC\n", 12)    = 12
394601 write(8, "REC_DATA_SIZE=12473\n", 20) = 20
394601 write(3, "INFO:werkzeug:REC_DATA_SIZE=1247"..., 34) = 34
394601 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
394601 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394601 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394587 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394587 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394587 write(1, "*#* RES_REC\n", 12)    = 12
394587 write(8, "REC_DATA_SIZE=11511\n", 20) = 20
394587 write(3, "INFO:werkzeug:REC_DATA_SIZE=1151"..., 34) = 34
394587 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394587 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394587 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394598 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394598 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394598 write(1, "*#* RES_REC\n", 12)    = 12
394598 write(8, "REC_DATA_SIZE=12191\n", 20) = 20
394598 write(3, "INFO:werkzeug:REC_DATA_SIZE=1219"..., 34) = 34
394598 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394598 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394598 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394584 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394584 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394584 write(1, "*#* RES_REC\n", 12)    = 12
394584 write(8, "REC_DATA_SIZE=12410\n", 20) = 20
394584 write(3, "INFO:werkzeug:REC_DATA_SIZE=1241"..., 34) = 34
394584 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394584 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394584 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394616 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394616 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394616 write(1, "*#* RES_REC\n", 12)    = 12
394616 write(8, "REC_DATA_SIZE=12545\n", 20) = 20
394616 write(3, "INFO:werkzeug:REC_DATA_SIZE=1254"..., 34) = 34
394616 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394616 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394616 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394613 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394613 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394613 write(1, "*#* RES_REC\n", 12)    = 12
394613 write(8, "REC_DATA_SIZE=12154\n", 20) = 20
394613 write(3, "INFO:werkzeug:REC_DATA_SIZE=1215"..., 34) = 34
394613 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394613 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394613 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394621 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
394621 write(8, "LOG_START_wsgi ,TS=1715880512.34"..., 38) = 38
394621 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394621 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394621 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394621 write(8, "PID = \n394017\n", 14) = 14
394621 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394621 write(8, "TID = \n394621\n", 14) = 14
394621 write(3, "INFO:werkzeug:TID = \n394621\n", 28) = 28
394621 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394621 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394621 write(8, "LOG_STOP_wsgi, TS=1715880512.343"..., 37) = 37
394621 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394621 write(1, "#*# REQ_SEND\n", 13)   = 13
394621 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394621 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394624 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 363) = 363
394624 write(8, "LOG_START_wsgi ,TS=1715880512.36"..., 36) = 36
394624 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
394624 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394624 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394624 write(8, "PID = \n394017\n", 14) = 14
394624 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394624 write(8, "TID = \n394624\n", 14) = 14
394624 write(3, "INFO:werkzeug:TID = \n394624\n", 28) = 28
394624 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394624 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394624 write(8, "LOG_STOP_wsgi, TS=1715880512.363"..., 35) = 35
394624 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
394624 write(1, "#*# REQ_SEND\n", 13)   = 13
394624 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394624 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394627 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 363) = 363
394627 write(8, "LOG_START_wsgi ,TS=1715880512.37"..., 36) = 36
394627 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
394627 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394627 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394627 write(8, "PID = \n394017\n", 14) = 14
394627 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394627 write(8, "TID = \n394627\n", 14) = 14
394627 write(3, "INFO:werkzeug:TID = \n394627\n", 28) = 28
394627 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394627 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394627 write(8, "LOG_STOP_wsgi, TS=1715880512.372"..., 35) = 35
394627 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
394627 write(1, "#*# REQ_SEND\n", 13)   = 13
394627 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394627 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394630 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
394630 write(8, "LOG_START_wsgi ,TS=1715880512.41"..., 38) = 38
394630 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394630 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394630 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394630 write(8, "PID = \n394017\n", 14) = 14
394630 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394630 write(8, "TID = \n394630\n", 14) = 14
394630 write(3, "INFO:werkzeug:TID = \n394630\n", 28) = 28
394630 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394630 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394630 write(8, "LOG_STOP_wsgi, TS=1715880512.416"..., 37) = 37
394630 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394630 write(1, "#*# REQ_SEND\n", 13)   = 13
394630 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394630 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394633 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
394633 write(8, "LOG_START_wsgi ,TS=1715880512.43"..., 38) = 38
394633 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394633 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394633 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394633 write(8, "PID = \n394017\n", 14) = 14
394633 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394633 write(8, "TID = \n394633\n", 14) = 14
394633 write(3, "INFO:werkzeug:TID = \n394633\n", 28) = 28
394633 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394633 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394633 write(8, "LOG_STOP_wsgi, TS=1715880512.432"..., 37) = 37
394633 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394633 write(1, "#*# REQ_SEND\n", 13)   = 13
394633 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394633 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394636 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
394636 write(8, "LOG_START_wsgi ,TS=1715880512.44"..., 38) = 38
394636 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394636 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394636 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394636 write(8, "PID = \n394017\n", 14) = 14
394636 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394636 write(8, "TID = \n394636\n", 14) = 14
394636 write(3, "INFO:werkzeug:TID = \n394636\n", 28) = 28
394636 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394636 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394636 write(8, "LOG_STOP_wsgi, TS=1715880512.440"..., 37) = 37
394636 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394636 write(1, "#*# REQ_SEND\n", 13)   = 13
394636 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394636 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394639 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
394639 write(8, "LOG_START_wsgi ,TS=1715880512.50"..., 38) = 38
394639 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394639 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394639 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394639 write(8, "PID = \n394017\n", 14) = 14
394639 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394639 write(8, "TID = \n394639\n", 14) = 14
394639 write(3, "INFO:werkzeug:TID = \n394639\n", 28) = 28
394639 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394639 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394639 write(8, "LOG_STOP_wsgi, TS=1715880512.501"..., 37) = 37
394639 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394639 write(1, "#*# REQ_SEND\n", 13)   = 13
394639 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394639 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394642 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
394642 write(8, "LOG_START_wsgi ,TS=1715880512.51"..., 38) = 38
394642 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394642 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394642 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394642 write(8, "PID = \n394017\n", 14) = 14
394642 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394642 write(8, "TID = \n394642\n", 14) = 14
394642 write(3, "INFO:werkzeug:TID = \n394642\n", 28) = 28
394642 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394642 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394642 write(8, "LOG_STOP_wsgi, TS=1715880512.518"..., 37) = 37
394642 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394642 write(1, "#*# REQ_SEND\n", 13)   = 13
394642 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394642 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394645 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
394645 write(8, "LOG_START_wsgi ,TS=1715880512.56"..., 38) = 38
394645 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394645 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394645 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394645 write(8, "PID = \n394017\n", 14) = 14
394645 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394645 write(8, "TID = \n394645\n", 14) = 14
394645 write(3, "INFO:werkzeug:TID = \n394645\n", 28) = 28
394645 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394645 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394645 write(8, "LOG_STOP_wsgi, TS=1715880512.560"..., 37) = 37
394645 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394645 write(1, "#*# REQ_SEND\n", 13)   = 13
394645 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394645 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394648 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
394648 write(8, "LOG_START_wsgi ,TS=1715880512.57"..., 38) = 38
394648 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
394648 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394648 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394648 write(8, "PID = \n394017\n", 14) = 14
394648 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394648 write(8, "TID = \n394648\n", 14) = 14
394648 write(3, "INFO:werkzeug:TID = \n394648\n", 28) = 28
394648 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394648 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394648 write(8, "LOG_STOP_wsgi, TS=1715880512.572"..., 37) = 37
394648 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
394648 write(1, "#*# REQ_SEND\n", 13)   = 13
394648 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
394648 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
394621 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394624 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394621 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394621 write(1, "*#* RES_REC\n", 12)    = 12
394624 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394621 write(8, "REC_DATA_SIZE=12833\n", 20) = 20
394624 write(1, "*#* RES_REC\n", 12 <unfinished ...>
394621 write(3, "INFO:werkzeug:REC_DATA_SIZE=1283"..., 34 <unfinished ...>
394624 write(8, "REC_DATA_SIZE=12544\n", 20) = 20
394624 write(3, "INFO:werkzeug:REC_DATA_SIZE=1254"..., 34) = 34
394627 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394621 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394621 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394627 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394624 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394627 write(1, "*#* RES_REC\n", 12)    = 12
394624 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394621 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394627 write(8, "REC_DATA_SIZE=12141\n", 20) = 20
394624 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394627 write(3, "INFO:werkzeug:REC_DATA_SIZE=1214"..., 34) = 34
394627 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394627 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394627 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394630 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394630 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394630 write(1, "*#* RES_REC\n", 12)    = 12
394630 write(8, "REC_DATA_SIZE=12088\n", 20) = 20
394630 write(3, "INFO:werkzeug:REC_DATA_SIZE=1208"..., 34) = 34
394630 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394630 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394630 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394633 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394633 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394633 write(1, "*#* RES_REC\n", 12)    = 12
394633 write(8, "REC_DATA_SIZE=12815\n", 20) = 20
394633 write(3, "INFO:werkzeug:REC_DATA_SIZE=1281"..., 34) = 34
394633 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394633 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394633 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394636 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394636 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394636 write(1, "*#* RES_REC\n", 12)    = 12
394636 write(8, "REC_DATA_SIZE=11469\n", 20) = 20
394636 write(3, "INFO:werkzeug:REC_DATA_SIZE=1146"..., 34) = 34
394636 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394636 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394636 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394639 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394639 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394639 write(1, "*#* RES_REC\n", 12)    = 12
394639 write(8, "REC_DATA_SIZE=11722\n", 20) = 20
394639 write(3, "INFO:werkzeug:REC_DATA_SIZE=1172"..., 34) = 34
394639 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394639 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394639 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394642 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394642 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394642 write(1, "*#* RES_REC\n", 12)    = 12
394642 write(8, "REC_DATA_SIZE=11695\n", 20) = 20
394642 write(3, "INFO:werkzeug:REC_DATA_SIZE=1169"..., 34) = 34
394642 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394642 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394642 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394645 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394645 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394645 write(1, "*#* RES_REC\n", 12)    = 12
394645 write(8, "REC_DATA_SIZE=12466\n", 20) = 20
394645 write(3, "INFO:werkzeug:REC_DATA_SIZE=1246"..., 34) = 34
394645 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394645 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394645 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394648 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
394648 write(2, "{\"message\": \"Response <Response "..., 202) = 202
394648 write(1, "*#* RES_REC\n", 12)    = 12
394648 write(8, "REC_DATA_SIZE=12622\n", 20) = 20
394648 write(3, "INFO:werkzeug:REC_DATA_SIZE=1262"..., 34) = 34
394648 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
394648 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
394648 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
394659 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
394659 write(8, "LOG_START_wsgi ,TS=1715880514.27"..., 37) = 37
394659 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
394659 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
394659 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
394659 write(8, "PID = \n394017\n", 14) = 14
394659 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
394659 write(8, "TID = \n394659\n", 14) = 14
394659 write(3, "INFO:werkzeug:TID = \n394659\n", 28) = 28
394659 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
394659 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
394659 write(8, "LOG_STOP_wsgi, TS=1715880514.273"..., 36) = 36
