359581 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359696 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359697 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359693 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359693 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359693 write(1, "*#* RES_REC\n", 12 <unfinished ...>
359693 write(8, "REC_DATA_SIZE=12332\n", 20) = 20
359693 write(3, "INFO:werkzeug:REC_DATA_SIZE=1233"..., 34) = 34
359693 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359693 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75 <unfinished ...>
359693 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359692 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359692 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359692 write(1, "*#* RES_REC\n", 12)    = 12
359692 write(8, "REC_DATA_SIZE=12658\n", 20) = 20
359692 write(3, "INFO:werkzeug:REC_DATA_SIZE=1265"..., 34) = 34
359692 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359692 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359692 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359704 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
359704 write(8, "LOG_START_wsgi ,TS=1715874621.42"..., 37) = 37
359704 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359704 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359704 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359704 write(8, "PID = \n358884\n", 14) = 14
359704 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359704 write(8, "TID = \n359704\n", 14) = 14
359704 write(3, "INFO:werkzeug:TID = \n359704\n", 28) = 28
359704 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359704 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359704 write(8, "LOG_STOP_wsgi, TS=1715874621.429"..., 36) = 36
359704 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359704 write(1, "#*# REQ_SEND\n", 13)   = 13
359704 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359704 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359707 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359707 write(8, "LOG_START_wsgi ,TS=1715874621.43"..., 38) = 38
359707 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359707 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359707 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359707 write(8, "PID = \n358884\n", 14) = 14
359707 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359707 write(8, "TID = \n359707\n", 14) = 14
359707 write(3, "INFO:werkzeug:TID = \n359707\n", 28) = 28
359707 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359707 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359707 write(8, "LOG_STOP_wsgi, TS=1715874621.439"..., 37) = 37
359707 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359707 write(1, "#*# REQ_SEND\n", 13)   = 13
359707 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359707 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359710 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
359710 write(8, "LOG_START_wsgi ,TS=1715874621.53"..., 37) = 37
359710 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359710 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359710 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359710 write(8, "PID = \n358884\n", 14) = 14
359710 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359710 write(8, "TID = \n359710\n", 14) = 14
359710 write(3, "INFO:werkzeug:TID = \n359710\n", 28) = 28
359710 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359710 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359710 write(8, "LOG_STOP_wsgi, TS=1715874621.531"..., 36) = 36
359710 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359710 write(1, "#*# REQ_SEND\n", 13)   = 13
359710 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359710 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359707 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359707 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359707 write(1, "*#* RES_REC\n", 12)    = 12
359707 write(8, "REC_DATA_SIZE=11971\n", 20) = 20
359707 write(3, "INFO:werkzeug:REC_DATA_SIZE=1197"..., 34) = 34
359707 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359707 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359707 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359704 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359704 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359704 write(1, "*#* RES_REC\n", 12)    = 12
359704 write(8, "REC_DATA_SIZE=12310\n", 20) = 20
359704 write(3, "INFO:werkzeug:REC_DATA_SIZE=1231"..., 34) = 34
359704 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359704 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359704 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359713 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359713 write(8, "LOG_START_wsgi ,TS=1715874622.32"..., 38) = 38
359713 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359713 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359713 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359713 write(8, "PID = \n358884\n", 14) = 14
359713 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359713 write(8, "TID = \n359713\n", 14) = 14
359713 write(3, "INFO:werkzeug:TID = \n359713\n", 28) = 28
359713 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359713 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359713 write(8, "LOG_STOP_wsgi, TS=1715874622.323"..., 37) = 37
359713 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359713 write(1, "#*# REQ_SEND\n", 13)   = 13
359713 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359713 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359710 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359710 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359710 write(1, "*#* RES_REC\n", 12)    = 12
359710 write(8, "REC_DATA_SIZE=12071\n", 20) = 20
359710 write(3, "INFO:werkzeug:REC_DATA_SIZE=1207"..., 34) = 34
359710 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359710 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359710 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359717 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
359717 write(8, "LOG_START_wsgi ,TS=1715874622.41"..., 38 <unfinished ...>
359717 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
359717 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359718 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
359717 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359717 write(8, "PID = \n358884\n", 14) = 14
359717 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359718 write(8, "LOG_START_wsgi ,TS=1715874622.42"..., 38) = 38
359718 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
359717 write(8, "TID = \n359717\n", 14 <unfinished ...>
359717 write(3, "INFO:werkzeug:TID = \n359717\n", 28) = 28
359718 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359718 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
359717 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
359717 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
359718 write(8, "PID = \n358884\n", 14 <unfinished ...>
359718 write(3, "INFO:werkzeug:PID = \n358884\n", 28 <unfinished ...>
359717 write(8, "LOG_STOP_wsgi, TS=1715874622.418"..., 37 <unfinished ...>
359717 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359718 write(8, "TID = \n359718\n", 14 <unfinished ...>
359717 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
359718 write(3, "INFO:werkzeug:TID = \n359718\n", 28) = 28
359717 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359718 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359718 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359718 write(8, "LOG_STOP_wsgi, TS=1715874622.420"..., 37 <unfinished ...>
359717 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
359718 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359718 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
359718 write(2, "{\"message\": \"Get with url http:/"..., 405 <unfinished ...>
359718 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359725 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359725 write(8, "LOG_START_wsgi ,TS=1715874622.50"..., 38) = 38
359725 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359725 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359726 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359725 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359726 write(8, "LOG_START_wsgi ,TS=1715874622.50"..., 38) = 38
359726 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359725 write(8, "PID = \n358884\n", 14) = 14
359727 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
359725 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359726 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359726 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359727 write(8, "LOG_START_wsgi ,TS=1715874622.51"..., 37) = 37
359728 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359725 write(8, "TID = \n359725\n", 14) = 14
359727 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
359725 write(3, "INFO:werkzeug:TID = \n359725\n", 28) = 28
359726 write(8, "PID = \n358884\n", 14) = 14
359726 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359728 write(8, "LOG_START_wsgi ,TS=1715874622.51"..., 38) = 38
359728 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359727 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359727 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359725 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359725 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359726 write(8, "TID = \n359726\n", 14) = 14
359726 write(3, "INFO:werkzeug:TID = \n359726\n", 28) = 28
359728 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359728 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359727 write(8, "PID = \n358884\n", 14) = 14
359727 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359725 write(8, "LOG_STOP_wsgi, TS=1715874622.505"..., 37) = 37
359725 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359725 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
359726 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
359725 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359726 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359728 write(8, "PID = \n358884\n", 14) = 14
359728 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359727 write(8, "TID = \n359727\n", 14) = 14
359727 write(3, "INFO:werkzeug:TID = \n359727\n", 28) = 28
359726 write(8, "LOG_STOP_wsgi, TS=1715874622.507"..., 37) = 37
359725 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359728 write(8, "TID = \n359728\n", 14) = 14
359726 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359726 write(1, "#*# REQ_SEND\n", 13)   = 13
359726 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359727 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359728 write(3, "INFO:werkzeug:TID = \n359728\n", 28) = 28
359728 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359727 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359727 write(8, "LOG_STOP_wsgi, TS=1715874622.510"..., 36) = 36
359728 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359728 write(8, "LOG_STOP_wsgi, TS=1715874622.512"..., 37) = 37
359726 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359727 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
359727 write(1, "#*# REQ_SEND\n", 13)   = 13
359727 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359728 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359728 write(1, "#*# REQ_SEND\n", 13)   = 13
359728 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359727 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359728 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359713 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359713 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359713 write(1, "*#* RES_REC\n", 12)    = 12
359713 write(8, "REC_DATA_SIZE=12120\n", 20) = 20
359713 write(3, "INFO:werkzeug:REC_DATA_SIZE=1212"..., 34) = 34
359713 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359713 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359713 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359717 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359717 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359717 write(1, "*#* RES_REC\n", 12)    = 12
359717 write(8, "REC_DATA_SIZE=12139\n", 20) = 20
359717 write(3, "INFO:werkzeug:REC_DATA_SIZE=1213"..., 34) = 34
359717 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359717 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359717 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359718 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359718 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359718 write(1, "*#* RES_REC\n", 12)    = 12
359718 write(8, "REC_DATA_SIZE=12126\n", 20) = 20
359718 write(3, "INFO:werkzeug:REC_DATA_SIZE=1212"..., 34) = 34
359718 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359718 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359718 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359734 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359734 write(8, "LOG_START_wsgi ,TS=1715874623.37"..., 38) = 38
359734 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359734 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359734 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359734 write(8, "PID = \n358884\n", 14) = 14
359734 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359734 write(8, "TID = \n359734\n", 14) = 14
359734 write(3, "INFO:werkzeug:TID = \n359734\n", 28) = 28
359734 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359734 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359734 write(8, "LOG_STOP_wsgi, TS=1715874623.376"..., 37) = 37
359734 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359734 write(1, "#*# REQ_SEND\n", 13)   = 13
359734 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359734 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359725 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359725 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359725 write(1, "*#* RES_REC\n", 12)    = 12
359725 write(8, "REC_DATA_SIZE=11873\n", 20) = 20
359725 write(3, "INFO:werkzeug:REC_DATA_SIZE=1187"..., 34) = 34
359726 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359725 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359725 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359726 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359725 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359726 write(1, "*#* RES_REC\n", 12 <unfinished ...>
359726 write(8, "REC_DATA_SIZE=12614\n", 20) = 20
359726 write(3, "INFO:werkzeug:REC_DATA_SIZE=1261"..., 34 <unfinished ...>
359726 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359726 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359726 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359727 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359727 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359727 write(1, "*#* RES_REC\n", 12)    = 12
359727 write(8, "REC_DATA_SIZE=11679\n", 20) = 20
359727 write(3, "INFO:werkzeug:REC_DATA_SIZE=1167"..., 34) = 34
359727 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359727 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359727 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359728 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359728 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359728 write(1, "*#* RES_REC\n", 12)    = 12
359728 write(8, "REC_DATA_SIZE=12207\n", 20) = 20
359728 write(3, "INFO:werkzeug:REC_DATA_SIZE=1220"..., 34) = 34
359728 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359728 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359728 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359738 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359738 write(8, "LOG_START_wsgi ,TS=1715874623.43"..., 38) = 38
359738 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359738 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359738 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359739 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
359738 write(8, "PID = \n358884\n", 14) = 14
359738 write(3, "INFO:werkzeug:PID = \n358884\n", 28 <unfinished ...>
359739 write(8, "LOG_START_wsgi ,TS=1715874623.44"..., 38 <unfinished ...>
359739 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359738 write(8, "TID = \n359738\n", 14) = 14
359738 write(3, "INFO:werkzeug:TID = \n359738\n", 28 <unfinished ...>
359739 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
359739 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
359738 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359738 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
359739 write(8, "PID = \n358884\n", 14 <unfinished ...>
359739 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
359738 write(8, "LOG_STOP_wsgi, TS=1715874623.439"..., 37) = 37
359738 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
359739 write(8, "TID = \n359739\n", 14 <unfinished ...>
359738 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
359739 write(3, "INFO:werkzeug:TID = \n359739\n", 28 <unfinished ...>
359738 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359739 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
359739 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
359739 write(8, "LOG_STOP_wsgi, TS=1715874623.441"..., 37) = 37
359738 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359739 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
359739 write(1, "#*# REQ_SEND\n", 13)   = 13
359739 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
359739 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
359734 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359734 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359734 write(1, "*#* RES_REC\n", 12)    = 12
359734 write(8, "REC_DATA_SIZE=12111\n", 20) = 20
359734 write(3, "INFO:werkzeug:REC_DATA_SIZE=1211"..., 34) = 34
359734 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359734 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359734 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359738 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359738 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359738 write(1, "*#* RES_REC\n", 12)    = 12
359738 write(8, "REC_DATA_SIZE=12279\n", 20) = 20
359738 write(3, "INFO:werkzeug:REC_DATA_SIZE=1227"..., 34) = 34
359738 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
359738 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359738 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359739 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
359739 write(2, "{\"message\": \"Response <Response "..., 216) = 216
359739 write(1, "*#* RES_REC\n", 12)    = 12
359739 write(8, "REC_DATA_SIZE=11694\n", 20) = 20
359739 write(3, "INFO:werkzeug:REC_DATA_SIZE=1169"..., 34) = 34
359739 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
359739 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
359739 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
359788 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
359788 write(8, "LOG_START_wsgi ,TS=1715874624.40"..., 38) = 38
359788 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359788 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
359789 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
359788 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
359789 write(8, "LOG_START_wsgi ,TS=1715874624.40"..., 38) = 38
359789 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
359788 write(8, "PID = \n358884\n", 14) = 14
359788 write(3, "INFO:werkzeug:PID = \n358884\n", 28 <unfinished ...>
359789 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
